"rules" "support" "confidence" "coverage" "lift" "count" "phi" "gini"
"71" "{eggs,fins} => {type=fish}" 0.128712871287129 1 0.128712871287129 7.76923076923077 13 1 0.224291736104304
"462" "{eggs,aquatic,fins} => {type=fish}" 0.128712871287129 1 0.128712871287129 7.76923076923077 13 1 0.224291736104304
"476" "{eggs,predator,fins} => {type=fish}" 0.0891089108910891 1 0.0891089108910891 7.76923076923077 9 0.8137612413107 0.148527637955358
"480" "{eggs,toothed,fins} => {type=fish}" 0.128712871287129 1 0.128712871287129 7.76923076923077 13 1 0.224291736104304
"484" "{eggs,fins,tail} => {type=fish}" 0.128712871287129 1 0.128712871287129 7.76923076923077 13 1 0.224291736104304
"488" "{eggs,backbone,fins} => {type=fish}" 0.128712871287129 1 0.128712871287129 7.76923076923077 13 1 0.224291736104304
"1658" "{eggs,aquatic,predator,fins} => {type=fish}" 0.0891089108910891 1 0.0891089108910891 7.76923076923077 9 0.8137612413107 0.148527637955358
"1663" "{eggs,aquatic,toothed,fins} => {type=fish}" 0.128712871287129 1 0.128712871287129 7.76923076923077 13 1 0.224291736104304
"1668" "{eggs,aquatic,fins,tail} => {type=fish}" 0.128712871287129 1 0.128712871287129 7.76923076923077 13 1 0.224291736104304
"1673" "{eggs,aquatic,backbone,fins} => {type=fish}" 0.128712871287129 1 0.128712871287129 7.76923076923077 13 1 0.224291736104304
"1698" "{eggs,predator,toothed,fins} => {type=fish}" 0.0891089108910891 1 0.0891089108910891 7.76923076923077 9 0.8137612413107 0.148527637955358
"1702" "{eggs,predator,fins,tail} => {type=fish}" 0.0891089108910891 1 0.0891089108910891 7.76923076923077 9 0.8137612413107 0.148527637955358
"1706" "{eggs,predator,backbone,fins} => {type=fish}" 0.0891089108910891 1 0.0891089108910891 7.76923076923077 9 0.8137612413107 0.148527637955358
"1711" "{eggs,toothed,fins,tail} => {type=fish}" 0.128712871287129 1 0.128712871287129 7.76923076923077 13 1 0.224291736104304
"1716" "{eggs,toothed,backbone,fins} => {type=fish}" 0.128712871287129 1 0.128712871287129 7.76923076923077 13 1 0.224291736104304
"1721" "{eggs,backbone,fins,tail} => {type=fish}" 0.128712871287129 1 0.128712871287129 7.76923076923077 13 1 0.224291736104304
"3641" "{eggs,aquatic,predator,toothed,fins} => {type=fish}" 0.0891089108910891 1 0.0891089108910891 7.76923076923077 9 0.8137612413107 0.148527637955358
"3646" "{eggs,aquatic,predator,fins,tail} => {type=fish}" 0.0891089108910891 1 0.0891089108910891 7.76923076923077 9 0.8137612413107 0.148527637955358
"3651" "{eggs,aquatic,predator,backbone,fins} => {type=fish}" 0.0891089108910891 1 0.0891089108910891 7.76923076923077 9 0.8137612413107 0.148527637955358
"3657" "{eggs,aquatic,toothed,fins,tail} => {type=fish}" 0.128712871287129 1 0.128712871287129 7.76923076923077 13 1 0.224291736104304
"3663" "{eggs,aquatic,toothed,backbone,fins} => {type=fish}" 0.128712871287129 1 0.128712871287129 7.76923076923077 13 1 0.224291736104304
"3669" "{eggs,aquatic,backbone,fins,tail} => {type=fish}" 0.128712871287129 1 0.128712871287129 7.76923076923077 13 1 0.224291736104304
"3691" "{eggs,predator,toothed,fins,tail} => {type=fish}" 0.0891089108910891 1 0.0891089108910891 7.76923076923077 9 0.8137612413107 0.148527637955358
"3696" "{eggs,predator,toothed,backbone,fins} => {type=fish}" 0.0891089108910891 1 0.0891089108910891 7.76923076923077 9 0.8137612413107 0.148527637955358
"3701" "{eggs,predator,backbone,fins,tail} => {type=fish}" 0.0891089108910891 1 0.0891089108910891 7.76923076923077 9 0.8137612413107 0.148527637955358
"3707" "{eggs,toothed,backbone,fins,tail} => {type=fish}" 0.128712871287129 1 0.128712871287129 7.76923076923077 13 1 0.224291736104304
"5556" "{eggs,aquatic,predator,toothed,fins,tail} => {type=fish}" 0.0891089108910891 1 0.0891089108910891 7.76923076923077 9 0.8137612413107 0.148527637955358
"5562" "{eggs,aquatic,predator,toothed,backbone,fins} => {type=fish}" 0.0891089108910891 1 0.0891089108910891 7.76923076923077 9 0.8137612413107 0.148527637955358
"5568" "{eggs,aquatic,predator,backbone,fins,tail} => {type=fish}" 0.0891089108910891 1 0.0891089108910891 7.76923076923077 9 0.8137612413107 0.148527637955358
"5575" "{eggs,aquatic,toothed,backbone,fins,tail} => {type=fish}" 0.128712871287129 1 0.128712871287129 7.76923076923077 13 1 0.224291736104304
"5586" "{eggs,predator,toothed,backbone,fins,tail} => {type=fish}" 0.0891089108910891 1 0.0891089108910891 7.76923076923077 9 0.8137612413107 0.148527637955358
"6686" "{eggs,aquatic,predator,toothed,backbone,fins,tail} => {type=fish}" 0.0891089108910891 1 0.0891089108910891 7.76923076923077 9 0.8137612413107 0.148527637955358
"1748" "{eggs,aquatic,toothed,tail} => {type=fish}" 0.128712871287129 0.928571428571429 0.138613861386139 7.21428571428571 13 0.958133331285099 0.205904183063285
"3730" "{eggs,aquatic,toothed,backbone,tail} => {type=fish}" 0.128712871287129 0.928571428571429 0.138613861386139 7.21428571428571 13 0.958133331285099 0.205904183063285
"3716" "{eggs,aquatic,predator,toothed,tail} => {type=fish}" 0.0891089108910891 0.9 0.099009900990099 6.99230769230769 9 0.763490696403674 0.13074369998201
"5592" "{eggs,aquatic,predator,toothed,backbone,tail} => {type=fish}" 0.0891089108910891 0.9 0.099009900990099 6.99230769230769 9 0.763490696403674 0.13074369998201
"5" "{type=fish} => {fins}" 0.128712871287129 1 0.128712871287129 5.94117647058824 13 0.854369079534232 0.204364990954541
